id,carat,cut,color,clarity,depth,table,x,y,z,price
147155,0.37,Premium,G,VS1,62.8,59.0,4.63,4.59,2.9,957
46283,0.32,Ideal,E,VS2,61.5,55.0,4.4,4.43,2.72,702
86348,1.02,Very Good,D,SI1,60.6,59.0,6.5,6.54,3.95,8077
106953,0.52,Ideal,H,VS2,61.9,56.0,5.19,5.17,3.2,1402
83111,1.21,Ideal,I,SI1,62.4,56.0,6.78,6.82,4.24,4861
76064,1.51,Premium,I,VS2,62.1,58.0,7.24,7.28,4.51,8668
136158,0.54,Ideal,D,VS2,61.3,56.0,5.22,5.25,3.21,1892
135679,1.01,Premium,G,VS1,61.9,58.0,6.42,6.41,3.97,6754
171881,0.41,Very Good,F,VS2,62.7,57.0,4.73,4.76,2.98,863
11725,0.3,Ideal,G,VS2,61.9,55.0,4.32,4.34,2.68,545
191670,1.51,Premium,E,SI2,62.0,59.0,7.3,7.26,4.54,9339
27258,1.51,Very Good,E,SI2,62.8,58.0,7.29,7.33,4.57,9494
171193,0.53,Ideal,E,VS2,62.5,55.0,5.18,5.15,3.23,1629
5037,1.39,Ideal,G,VS2,62.2,56.0,7.22,7.16,4.47,9432
18730,0.32,Very Good,G,VVS2,61.9,57.0,4.38,4.42,2.72,617
114863,0.39,Ideal,F,SI1,62.1,56.0,4.68,4.71,2.91,886
34090,0.34,Ideal,F,VVS2,61.9,55.0,4.47,4.5,2.78,790
107658,0.38,Premium,F,VS2,61.0,60.0,4.71,4.68,2.86,870
103836,0.53,Ideal,F,VS1,62.1,54.0,5.26,5.23,3.26,1597
111084,0.51,Ideal,F,SI2,61.8,55.0,5.12,5.14,3.17,1250
141736,0.9,Premium,F,SI2,61.2,61.0,6.28,6.21,3.83,3971
15024,0.6,Ideal,H,VS1,61.1,55.0,5.46,5.44,3.33,1890
138244,0.33,Good,D,SI2,63.3,56.0,4.43,4.39,2.79,492
106282,0.56,Ideal,E,VS2,61.2,56.0,5.3,5.34,3.25,1881
22006,0.23,Ideal,E,SI2,61.2,55.0,3.95,3.98,2.43,326
129861,1.52,Premium,I,VS2,60.8,60.0,7.47,7.38,4.51,8915
20598,0.9,Premium,G,SI2,58.8,59.0,6.34,6.3,3.72,4164
26317,1.51,Good,H,VVS2,63.7,56.0,7.22,7.28,4.62,12490
108032,1.03,Ideal,F,SI2,62.3,57.0,6.41,6.45,4.0,3950
187049,0.32,Ideal,F,IF,61.2,55.0,4.41,4.44,2.7,914
86930,0.7,Ideal,F,VS2,60.6,57.0,5.7,5.73,3.47,2839
64892,0.31,Ideal,E,VS1,61.9,56.0,4.34,4.38,2.7,734
13438,0.74,Ideal,I,VS2,61.2,55.0,5.83,5.87,3.59,2310
129823,0.32,Premium,G,VVS2,62.2,58.0,4.41,4.38,2.74,936
69861,1.01,Good,D,SI1,63.8,57.0,6.32,6.35,4.04,5297
125781,2.09,Ideal,J,SI2,61.5,57.0,8.26,8.2,5.06,12798
157198,1.0,Ideal,E,SI2,62.9,59.0,6.29,6.38,3.98,4798
168976,0.38,Ideal,F,VS1,61.0,56.0,4.72,4.67,2.87,947
157422,1.0,Very Good,H,SI2,59.3,60.0,6.46,6.51,3.84,3991
108298,1.07,Fair,I,SI1,64.4,58.0,6.48,6.39,4.11,4078
6567,0.3,Ideal,G,VS1,62.2,57.0,4.27,4.28,2.67,643
58176,0.9,Very Good,E,SI1,61.0,61.0,6.19,6.24,3.79,3669
119609,0.24,Very Good,G,VVS2,63.0,56.0,3.95,3.98,2.5,552
55486,1.02,Good,I,SI1,60.0,63.0,6.45,6.49,3.87,4455
124700,1.05,Premium,H,SI2,62.0,58.0,6.64,6.59,4.1,4520
123087,0.51,Ideal,G,VVS2,61.7,56.0,5.12,5.15,3.17,1819
58460,1.34,Ideal,G,VS1,62.2,56.0,7.0,7.06,4.37,11263
160703,0.51,Ideal,I,SI1,62.7,54.0,5.11,5.08,3.19,950
68585,1.51,Very Good,H,SI2,61.9,63.0,7.25,7.31,4.5,7584
18827,0.39,Very Good,J,VVS2,63.5,55.0,4.66,4.65,2.96,874
122906,0.32,Ideal,F,VS2,60.6,56.0,4.47,4.42,2.69,828
133192,0.57,Ideal,H,VVS1,61.8,54.8,5.32,5.34,3.29,2192
61939,1.2,Ideal,F,VS2,61.5,56.0,6.84,6.86,4.21,8590
123427,0.74,Ideal,G,VVS2,61.4,55.0,5.79,5.85,3.57,3740
47702,0.51,Ideal,G,VVS2,62.6,56.0,5.1,5.13,3.2,1750
27974,0.8,Very Good,E,VS2,63.2,55.0,5.9,5.87,3.74,3471
32067,0.34,Very Good,E,SI1,63.5,56.0,4.46,4.44,2.83,765
49056,0.39,Ideal,D,VS2,60.0,57.0,4.75,4.8,2.86,1063
114431,0.41,Very Good,D,VS2,59.9,59.0,4.8,4.85,2.88,913
34793,0.37,Ideal,D,VVS2,62.1,56.0,4.59,4.63,2.86,1030
168382,0.37,Premium,E,SI1,61.2,60.0,4.63,4.67,2.84,604
28722,0.54,Ideal,F,VVS2,61.7,57.0,5.22,5.24,3.23,2163
182797,1.07,Very Good,F,SI2,61.0,59.0,6.56,6.63,4.02,4687
178496,0.33,Ideal,E,VS2,62.0,56.0,4.47,4.39,2.75,928
151074,0.72,Ideal,F,VS1,61.4,57.0,5.75,5.73,3.53,3343
143077,1.24,Premium,G,VS1,60.4,58.0,7.01,6.96,4.22,8620
57529,0.3,Premium,G,IF,62.1,58.0,4.31,4.28,2.67,1053
44414,0.9,Premium,I,VS1,59.1,60.0,6.34,6.29,3.73,3333
43405,0.23,Very Good,E,VVS2,63.5,55.0,3.88,3.9,2.48,465
82394,1.52,Ideal,G,SI2,62.4,55.0,7.38,7.31,4.58,7961
183094,2.0,Very Good,D,SI1,63.5,57.0,7.97,7.88,5.03,17263
88564,1.01,Very Good,G,VS1,62.2,56.0,6.4,6.45,3.99,6890
35498,1.11,Ideal,E,SI1,62.2,57.0,6.6,6.65,4.12,6366
176360,0.9,Premium,H,VS1,61.9,58.0,6.18,6.2,3.83,4234
187439,1.23,Very Good,H,SI1,63.5,56.0,6.74,6.78,4.29,6166
155192,0.31,Ideal,D,VVS1,61.0,56.0,4.41,4.39,2.68,1052
146404,0.3,Good,D,SI2,63.1,56.0,4.29,4.26,2.7,447
168553,1.09,Very Good,F,VS2,62.9,58.0,6.51,6.54,4.1,6921
151561,0.7,Ideal,H,SI1,62.2,55.0,5.66,5.73,3.54,2298
183791,0.9,Very Good,G,SI1,63.1,58.0,6.08,6.12,3.85,3402
188926,0.74,Very Good,I,VS2,61.7,58.0,5.85,5.83,3.6,2396
172236,1.23,Ideal,H,SI1,61.6,53.0,6.9,6.94,4.25,4764
150864,0.54,Good,D,VS2,63.3,54.0,5.21,5.16,3.28,2206
43068,1.22,Premium,G,SI1,60.9,58.0,6.88,6.92,4.2,6543
180117,1.23,Ideal,I,SI1,61.5,57.0,6.93,6.91,4.24,6389
90483,1.04,Good,D,SI2,63.2,59.0,6.41,6.45,4.05,4484
145574,0.74,Ideal,E,VS1,61.3,56.0,5.85,5.89,3.6,3510
163635,0.71,Ideal,E,SI2,61.7,57.0,5.73,5.77,3.55,2219
177004,1.12,Premium,I,VS2,62.3,58.0,6.66,6.61,4.14,5007
60297,0.7,Ideal,F,SI2,60.3,57.0,5.74,5.8,3.48,1931
137986,0.71,Ideal,E,VS2,61.5,56.0,5.7,5.75,3.52,3059
183545,0.38,Ideal,F,IF,62.1,57.0,4.65,4.67,2.89,1151
168342,0.5,Premium,F,VS2,60.6,59.0,5.13,5.16,3.13,1662
137158,0.32,Premium,I,IF,61.5,58.0,4.42,4.44,2.72,655
172200,0.91,Premium,E,SI2,61.0,61.0,6.2,6.24,3.8,3108
162658,1.05,Premium,H,I1,60.5,59.0,6.58,6.67,4.0,2825
134251,0.32,Ideal,F,VS2,61.8,55.0,4.41,4.44,2.73,854
52351,0.31,Premium,D,SI1,61.8,58.0,4.34,4.37,2.69,732
27525,0.92,Ideal,H,SI2,62.1,56.0,6.27,6.24,3.89,3282
150723,0.31,Ideal,G,VVS2,61.5,56.0,4.35,4.4,2.69,687
42960,0.71,Very Good,E,VS1,63.7,55.0,5.71,5.69,3.62,3572
111471,0.38,Premium,E,VS2,62.0,58.0,4.6,4.64,2.86,1112
186817,0.31,Very Good,E,VS1,60.4,59.0,4.37,4.35,2.64,629
93844,1.0,Good,D,SI2,63.6,55.0,6.43,6.4,4.06,5058
92051,0.32,Ideal,D,VS2,61.5,55.0,4.43,4.45,2.73,829
137939,0.81,Premium,G,VS2,61.9,61.0,6.01,5.96,3.7,3014
157083,0.31,Premium,D,SI1,61.1,61.0,4.37,4.33,2.66,732
29368,0.7,Premium,J,VS2,61.7,58.0,5.66,5.72,3.51,1825
45223,1.21,Premium,J,SI1,63.0,56.0,6.82,6.76,4.27,4890
137226,0.3,Ideal,H,SI1,62.8,54.0,4.27,4.31,2.69,514
20957,0.72,Very Good,G,VS1,61.8,58.0,5.74,5.77,3.55,2803
169083,1.03,Ideal,F,VS2,61.9,56.0,6.48,6.53,4.03,7727
170774,0.5,Very Good,H,SI1,63.3,61.0,5.05,4.99,3.17,1084
67342,1.0,Ideal,F,VS2,62.4,56.0,6.4,6.38,3.99,6728
51270,0.55,Ideal,F,VS2,60.0,56.0,5.29,5.33,3.21,1577
79906,0.52,Very Good,E,VS2,61.8,55.0,5.19,5.21,3.21,1729
148298,0.71,Premium,G,VS1,60.1,58.0,5.77,5.82,3.49,2961
180042,0.3,Very Good,G,VVS2,62.2,57.0,4.28,4.32,2.68,665
134617,1.22,Very Good,D,SI2,59.9,61.0,6.89,6.92,4.13,5767
111949,1.02,Ideal,F,SI2,62.6,56.0,6.42,6.38,4.01,4308
95882,0.53,Ideal,E,VS2,60.9,55.0,5.28,5.21,3.2,1707
30518,0.45,Premium,E,SI1,62.0,58.0,4.96,4.89,3.05,990
157157,2.28,Ideal,J,VS2,61.3,58.0,8.47,8.53,5.21,14867
98684,2.0,Ideal,G,SI1,60.8,56.0,8.13,8.07,4.93,18343
91374,2.03,Ideal,E,SI2,61.8,56.0,8.18,8.14,5.03,15962
37530,0.57,Ideal,G,VVS2,61.6,57.0,5.3,5.32,3.28,2260
146880,0.72,Ideal,E,SI1,60.7,56.0,5.8,5.83,3.52,3210
188821,1.2,Ideal,I,SI1,62.5,58.0,6.73,6.79,4.23,5645
47895,1.05,Ideal,I,SI2,62.8,57.0,6.49,6.42,4.06,4129
28082,0.51,Premium,F,VS2,60.2,58.0,5.24,5.19,3.14,1580
190352,1.02,Very Good,D,SI2,60.9,56.0,6.49,6.51,3.96,5041
63182,0.7,Premium,F,VS1,59.8,60.0,5.78,5.73,3.45,2874
171813,2.03,Premium,G,SI2,61.2,60.0,8.19,8.13,5.01,17254
77283,1.5,Premium,G,SI1,61.8,59.0,7.35,7.28,4.52,11633
160324,1.2,Premium,F,VS2,62.6,57.0,6.81,6.76,4.25,7002
139555,1.61,Very Good,H,SI2,62.3,55.0,7.49,7.52,4.67,7006
120176,1.51,Premium,H,SI1,62.3,60.0,7.33,7.3,4.55,9266
55886,0.32,Ideal,G,VVS1,61.6,55.0,4.4,4.44,2.72,869
106272,0.28,Ideal,F,VVS2,62.6,57.0,4.14,4.18,2.6,707
184178,2.09,Ideal,I,SI1,62.3,57.0,8.24,8.18,5.1,14841
116142,0.32,Ideal,H,VS2,62.5,55.0,4.41,4.43,2.76,505
110012,1.51,Ideal,D,SI1,61.6,57.0,7.36,7.3,4.53,12622
57088,0.5,Very Good,E,VS2,63.7,57.0,5.01,5.05,3.2,1629
191126,1.04,Premium,F,SI2,60.9,61.0,6.59,6.55,3.99,4698
183078,2.01,Ideal,I,SI2,62.0,57.0,7.99,8.05,4.99,12061
52368,0.33,Ideal,D,VS2,61.7,56.0,4.46,4.43,2.75,940
178034,0.24,Ideal,F,VVS2,61.8,55.0,4.0,4.05,2.48,583
61499,0.34,Good,D,SI1,63.3,55.0,4.45,4.48,2.82,756
50098,1.01,Very Good,I,SI2,61.6,58.0,6.42,6.45,3.96,3299
82539,0.51,Ideal,D,SI1,60.4,57.0,5.19,5.2,3.15,1605
96211,0.71,Premium,F,SI1,59.3,62.0,5.87,5.83,3.46,2700
142813,1.11,Ideal,H,I1,61.9,57.0,6.67,6.62,4.11,3246
81050,0.4,Very Good,E,VS1,63.4,57.0,4.71,4.66,2.97,850
54460,0.31,Ideal,G,VS1,62.1,57.0,4.35,4.3,2.69,625
8655,0.79,Very Good,F,SI1,62.2,58.0,5.92,5.95,3.69,2795
36255,0.7,Very Good,E,SI1,62.8,59.0,5.64,5.67,3.55,2224
122693,1.37,Ideal,J,VS2,61.6,55.0,7.18,7.22,4.43,7223
133975,1.51,Very Good,H,VS2,61.5,57.0,7.34,7.37,4.51,11312
154358,1.01,Good,I,SI2,63.6,56.0,6.38,6.32,4.03,3786
163821,0.51,Very Good,G,VS2,62.9,56.0,5.07,5.09,3.2,1438
128407,0.36,Ideal,E,VS1,62.6,54.0,4.53,4.56,2.84,811
181880,0.32,Fair,G,VS2,65.5,54.0,4.37,4.35,2.82,720
65967,0.3,Ideal,F,IF,61.8,56.0,4.32,4.35,2.68,873
184424,1.5,Premium,H,VS1,59.3,59.0,7.27,7.36,4.38,10819
189696,0.72,Very Good,E,VVS1,60.2,59.0,5.78,5.82,3.49,3884
7765,0.53,Ideal,E,VS2,61.1,56.0,5.24,5.2,3.2,1684
185942,0.7,Good,G,SI1,61.5,64.0,5.65,5.61,3.47,2155
67084,0.41,Ideal,F,VVS2,62.0,54.0,4.78,4.81,2.97,1221
182893,0.31,Ideal,D,SI1,62.0,54.0,4.37,4.39,2.71,732
9389,0.42,Premium,G,VVS2,60.8,58.0,4.88,4.84,2.95,1140
126856,1.23,Ideal,F,SI2,62.2,56.0,6.84,6.88,4.27,6662
143532,0.7,Very Good,F,SI2,60.6,59.0,5.76,5.79,3.48,2269
145327,0.9,Premium,G,VS2,62.2,58.0,6.18,6.14,3.83,4159
122585,0.7,Very Good,I,SI1,60.2,58.0,5.79,5.75,3.47,2141
81959,1.53,Ideal,F,SI1,61.3,57.0,7.37,7.43,4.54,11678
85861,1.07,Premium,G,SI2,60.5,62.0,6.61,6.57,3.99,4470
118301,1.06,Ideal,F,SI1,62.1,56.0,6.53,6.57,4.06,5703
91184,0.3,Ideal,D,VS2,62.2,54.0,4.35,4.31,2.69,911
145356,1.0,Ideal,F,VS1,61.8,55.0,6.43,6.48,3.99,7056
109515,1.06,Ideal,E,VS1,61.7,57.0,6.53,6.55,4.04,7762
176672,1.01,Very Good,I,VS2,60.6,61.0,6.29,6.32,3.83,4416
58276,0.73,Premium,D,VS2,60.8,58.0,5.82,5.77,3.52,3052
126303,1.01,Very Good,H,SI1,63.5,54.0,6.41,6.37,4.06,3655
124315,0.38,Ideal,G,VVS1,62.2,54.0,4.7,4.64,2.89,988
10404,1.0,Very Good,I,SI1,62.8,57.0,6.36,6.4,4.0,4123
23111,0.41,Ideal,G,IF,62.3,55.0,4.77,4.79,2.98,1367
146773,0.7,Ideal,E,SI1,61.6,57.0,5.68,5.72,3.51,2976
124880,0.31,Premium,I,VVS1,60.8,58.0,4.42,4.37,2.67,720
136250,0.51,Ideal,G,VS1,62.3,57.0,5.14,5.1,3.19,1781
55396,1.0,Good,E,SI2,64.2,56.0,6.32,6.26,4.03,4084
98373,0.38,Very Good,I,SI2,60.3,58.0,4.71,4.74,2.84,447
179014,1.2,Very Good,H,VS2,60.7,58.0,6.87,6.91,4.18,6671
70676,2.12,Ideal,J,SI1,61.0,57.0,8.27,8.2,5.03,13609
79847,0.57,Ideal,G,VS1,61.6,57.0,5.34,5.35,3.29,2109
77427,0.3,Ideal,E,VVS2,62.4,57.0,4.31,4.25,2.67,1013
186013,1.01,Ideal,F,VS1,62.3,56.0,6.43,6.4,4.0,6669
4008,1.07,Premium,D,SI2,61.8,59.0,6.56,6.49,4.04,4199
139849,0.3,Ideal,H,VVS1,61.1,58.0,4.32,4.34,2.64,664
101,0.52,Premium,D,SI1,60.9,58.0,5.24,5.2,3.17,1646
165282,1.38,Premium,G,SI2,62.6,58.0,7.13,7.08,4.43,6031
174222,0.51,Premium,E,SI1,60.8,59.0,5.22,5.19,3.16,1440
54578,0.7,Very Good,D,SI1,60.2,59.0,5.72,5.79,3.46,2054
175980,1.0,Premium,F,SI2,61.4,60.0,6.24,6.26,3.84,4198
14841,0.73,Very Good,E,SI2,58.8,60.0,5.85,5.87,3.44,2335
84959,0.9,Fair,D,SI2,69.2,61.0,5.89,5.83,3.81,3856
108409,0.3,Premium,G,SI1,62.2,59.0,4.26,4.3,2.66,391
107118,1.24,Very Good,H,SI1,63.2,58.0,6.82,6.84,4.32,6467
76580,1.2,Very Good,F,VS2,63.1,59.0,6.67,6.72,4.23,7365
127566,1.06,Ideal,I,SI1,61.4,55.0,6.56,6.6,4.04,4935
111062,0.51,Ideal,G,VVS1,61.4,57.0,5.1,5.14,3.15,1846
183018,0.31,Ideal,H,VS2,62.1,54.0,4.36,4.39,2.72,647
142300,0.7,Premium,I,VS1,61.0,59.0,5.68,5.74,3.49,2380
171577,0.53,Ideal,G,VS2,61.7,54.0,5.17,5.2,3.2,1427
115120,0.3,Premium,G,VS2,62.2,61.0,4.29,4.25,2.66,675
186798,0.55,Ideal,G,VS1,61.1,56.0,5.3,5.28,3.23,1922
88130,0.61,Very Good,E,VS2,59.3,60.0,5.53,5.5,3.29,2024
51871,0.5,Very Good,G,VS2,62.8,57.0,5.04,5.07,3.18,1308
93141,0.72,Ideal,G,VS1,61.7,56.0,5.77,5.79,3.56,2999
31329,0.3,Ideal,G,IF,61.5,55.0,4.34,4.38,2.68,863
11987,0.51,Ideal,G,VS1,62.4,55.0,5.09,5.11,3.18,1660
49915,2.22,Premium,J,VS2,62.3,59.0,8.36,8.31,5.2,17273
152144,1.52,Very Good,G,VS2,62.4,59.0,7.26,7.29,4.55,11511
175805,0.72,Good,F,SI1,59.9,61.0,5.82,5.86,3.49,2788
122462,0.41,Very Good,J,VVS2,61.6,59.0,4.78,4.82,2.94,744
161860,0.59,Ideal,E,SI2,62.0,56.0,5.4,5.44,3.36,1385
60621,0.57,Ideal,I,SI1,62.2,57.0,5.27,5.33,3.29,1170
92377,2.01,Premium,D,SI2,62.2,58.0,8.01,7.94,4.96,16558
92676,0.53,Ideal,D,SI2,62.0,56.0,5.18,5.21,3.22,1308
129141,1.04,Ideal,F,VS1,62.6,57.0,6.47,6.42,4.03,8089
77211,0.3,Ideal,G,IF,61.1,57.0,4.34,4.37,2.66,1124
38078,1.5,Ideal,G,VS2,61.4,55.0,7.38,7.43,4.55,13135
166897,0.3,Premium,G,VS1,62.4,59.0,4.25,4.23,2.64,776
10610,1.0,Fair,G,SI1,64.6,59.0,6.28,6.16,4.0,5026
123788,2.38,Ideal,H,SI1,62.2,59.0,8.54,8.46,5.3,17949
125289,0.3,Very Good,F,VS2,62.9,59.0,4.26,4.3,2.69,605
180859,2.14,Ideal,H,VS2,62.0,57.0,8.26,8.22,5.12,17267
112164,0.36,Premium,E,SI1,60.0,59.0,4.61,4.66,2.78,646
2984,1.04,Good,G,SI2,60.1,59.0,6.49,6.58,3.94,3898
187047,0.9,Very Good,H,VS1,62.3,58.0,6.2,6.17,3.85,4284
29140,0.52,Ideal,E,VS2,61.5,55.0,5.15,5.18,3.18,1695
144851,1.03,Ideal,E,VVS2,61.3,56.0,6.48,6.52,3.99,8733
106840,1.29,Very Good,I,VS1,61.6,59.0,6.96,7.0,4.3,7187
107041,0.3,Premium,D,SI2,61.2,60.0,4.36,4.33,2.65,466
28046,0.7,Very Good,I,VVS2,60.9,58.0,5.68,5.75,3.49,2542
98940,0.39,Ideal,E,VS1,61.1,56.0,4.7,4.73,2.87,941
69761,0.72,Very Good,E,VS2,62.9,58.0,5.68,5.74,3.58,2896
159649,0.9,Premium,I,SI1,60.3,60.0,6.25,6.19,3.77,3199
137304,0.5,Premium,D,VS2,61.0,60.0,5.15,5.11,3.13,1808
183270,0.9,Very Good,J,VS1,62.3,58.0,6.13,6.08,3.81,2905
69134,1.01,Very Good,H,VS1,63.8,58.0,6.38,6.31,4.05,5227
128582,1.0,Good,F,VS2,63.7,59.0,6.3,6.33,4.02,5899
39238,0.4,Ideal,E,SI1,62.6,57.0,4.69,4.74,2.94,702
32709,0.38,Ideal,F,SI1,61.9,55.0,4.65,4.68,2.88,919
95909,0.72,Fair,H,SI1,64.6,60.0,5.62,5.54,3.63,2198
78321,1.05,Premium,H,SI2,61.6,59.0,6.53,6.47,4.0,3405
180231,0.23,Very Good,F,VS2,62.1,58.0,3.94,3.95,2.44,399
173332,0.71,Very Good,F,SI2,63.0,56.0,5.71,5.74,3.61,2036
126350,1.11,Premium,D,SI2,59.3,58.0,6.78,6.73,4.03,4913
36470,0.5,Ideal,E,VS2,61.8,54.0,5.08,5.14,3.16,1401
7614,1.15,Very Good,H,SI2,60.0,61.0,6.78,6.87,4.09,5335
14236,0.31,Ideal,I,VS2,61.4,57.0,4.38,4.33,2.67,558
103818,1.6,Ideal,E,SI2,62.1,57.0,7.51,7.44,4.65,8457
173281,0.31,Ideal,D,SI1,61.3,55.0,4.39,4.41,2.7,780
24280,0.38,Ideal,G,VVS1,61.4,57.0,4.7,4.7,2.89,1053
140090,1.51,Premium,G,VS2,62.5,55.0,7.28,7.39,4.59,13951
185360,1.01,Ideal,I,SI2,62.9,56.0,6.41,6.39,4.02,3837
97490,0.41,Ideal,I,VVS1,61.8,56.0,4.74,4.78,2.94,863
132992,0.5,Very Good,E,VS2,61.1,56.0,5.08,5.11,3.11,1436
178803,0.5,Very Good,G,SI2,63.3,57.0,5.06,5.07,3.21,1059
98953,1.05,Ideal,F,SI2,60.7,57.0,6.59,6.54,3.99,4225
69148,0.9,Ideal,H,VS1,62.2,56.0,6.15,6.19,3.84,4665
158781,0.54,Ideal,E,VS2,61.7,56.0,5.24,5.29,3.25,2274
99411,0.72,Ideal,E,SI2,62.0,54.0,5.76,5.79,3.58,2285
178577,0.71,Ideal,F,SI2,62.7,57.0,5.76,5.73,3.6,2670
28499,0.7,Ideal,F,VS2,59.6,57.0,5.72,5.7,3.43,2514
126129,1.16,Ideal,F,VS2,61.8,56.0,6.75,6.82,4.19,9432
78494,0.3,Ideal,G,IF,62.3,56.0,4.26,4.28,2.66,863
65743,0.31,Ideal,F,VS2,61.9,55.0,4.39,4.41,2.72,660
103622,0.31,Ideal,G,VVS2,62.0,56.0,4.37,4.39,2.72,687
28865,1.01,Premium,H,SI1,59.9,58.0,6.53,6.57,3.92,4744
27946,1.6,Ideal,D,VS2,61.1,57.0,7.54,7.59,4.62,15845
184827,1.02,Good,G,SI2,60.5,61.0,6.48,6.52,3.94,4181
159036,0.5,Premium,E,SI1,62.7,60.0,5.03,5.08,3.17,1238
120701,0.43,Good,F,VVS1,63.2,57.0,4.81,4.85,3.05,1143
47100,0.43,Ideal,F,VVS1,61.4,57.0,4.85,4.88,2.99,1397
54497,2.05,Ideal,E,SI2,62.2,60.0,8.08,8.13,5.04,18128
165588,0.71,Ideal,F,VS2,62.0,57.0,5.7,5.74,3.55,2792
164712,0.33,Premium,G,VS2,61.0,59.0,4.41,4.43,2.69,551
60524,0.24,Very Good,F,VVS2,62.9,58.0,4.05,4.07,2.55,552
32799,0.59,Premium,F,VS2,62.2,59.0,5.33,5.38,3.33,1763
22075,0.7,Ideal,D,SI1,61.4,56.0,5.73,5.7,3.5,2400
70794,2.0,Premium,H,SI2,60.3,61.0,8.02,8.06,4.88,12098
53009,0.78,Ideal,G,SI2,62.6,55.0,5.87,5.91,3.69,3311
40281,1.22,Ideal,G,VS1,61.9,57.0,6.81,6.85,4.23,9057
110786,0.35,Ideal,F,SI1,61.7,55.0,4.54,4.57,2.81,667
170605,1.12,Premium,H,SI2,62.5,60.0,6.69,6.61,4.15,4732
26599,0.52,Ideal,F,VS2,61.5,55.0,5.2,5.22,3.2,1631
7902,1.25,Premium,G,VVS2,62.6,58.0,6.8,6.84,4.26,8712
35033,1.02,Ideal,G,VS2,61.0,57.0,6.48,6.52,3.97,6335
16986,0.24,Very Good,D,VS2,63.5,58.0,3.96,3.97,2.51,419
150073,0.57,Ideal,F,VVS2,62.0,54.8,5.31,5.35,3.3,2339
37073,1.01,Very Good,G,SI2,60.4,58.0,6.49,6.45,3.91,4127
142349,1.51,Premium,F,VS2,61.2,58.0,7.39,7.46,4.55,14817
28693,0.32,Ideal,F,VVS1,62.1,53.0,4.4,4.42,2.74,828
155431,1.5,Very Good,H,SI1,59.2,58.0,7.46,7.41,4.39,9218
146023,1.51,Premium,I,VS1,60.6,59.0,7.39,7.43,4.49,10009
83119,0.34,Premium,J,VS2,61.1,58.0,4.5,4.45,2.74,434
181064,1.02,Ideal,H,VS2,61.7,55.0,6.46,6.53,4.01,5236
120930,0.71,Ideal,F,VS2,62.1,57.0,5.7,5.73,3.55,2951
100503,0.5,Ideal,H,VS2,61.1,56.0,5.12,5.09,3.11,1240
63675,0.4,Ideal,I,VVS2,61.2,56.0,4.74,4.77,2.91,840
41523,0.51,Premium,H,VS1,60.8,60.0,5.18,5.16,3.14,1428
28863,0.53,Ideal,E,VS2,61.9,57.0,5.22,5.18,3.21,1892
15169,1.2,Ideal,F,SI1,61.1,57.0,6.81,6.87,4.17,7056
109798,1.08,Premium,E,SI2,62.8,58.0,6.49,6.53,4.09,3984
169116,1.53,Premium,I,SI1,60.2,58.0,7.4,7.42,4.46,8831
175679,1.86,Very Good,H,VS2,59.6,59.0,8.08,8.13,4.8,13298
12842,1.51,Very Good,H,VS2,60.6,57.0,7.45,7.41,4.5,11161
161569,0.34,Ideal,I,SI1,61.9,55.0,4.47,4.49,2.78,589
145478,0.71,Premium,F,SI1,62.0,56.0,5.75,5.71,3.55,2317
184232,1.52,Premium,H,SI1,62.3,59.0,7.34,7.27,4.56,8287
188951,0.3,Ideal,E,VVS2,62.0,55.0,4.31,4.34,2.68,837
81601,0.53,Ideal,D,SI1,61.7,55.0,5.19,5.23,3.22,1566
6234,0.56,Good,E,VS2,60.0,57.0,5.36,5.44,3.23,1749
132916,1.18,Very Good,F,VS1,63.0,54.0,6.74,6.78,4.26,6825
100629,0.42,Very Good,F,VS2,62.4,55.0,4.77,4.81,2.98,847
6975,0.41,Ideal,D,SI1,62.0,55.0,4.78,4.75,2.97,774
80650,1.12,Very Good,F,SI1,60.6,59.0,6.76,6.7,4.08,5366
83686,0.52,Ideal,H,SI1,61.6,56.0,5.16,5.2,3.19,1171
31217,0.31,Very Good,I,VS1,62.7,59.0,4.29,4.32,2.7,463
9594,1.18,Ideal,F,SI1,61.2,57.0,6.83,6.79,4.17,6828
85944,1.53,Premium,I,VS1,59.4,60.0,7.55,7.51,4.48,10589
141732,0.33,Ideal,G,VVS2,61.4,55.0,4.46,4.48,2.74,713
91314,1.7,Ideal,G,VS1,62.0,54.0,7.62,7.67,4.74,14817
22389,0.41,Ideal,F,VS1,61.5,56.0,4.77,4.79,2.94,979
25696,1.02,Good,G,SI2,63.7,59.0,6.31,6.36,4.05,4314
5785,0.9,Premium,I,SI1,62.5,60.0,6.13,6.15,3.84,2947
168980,0.31,Premium,D,SI2,62.9,56.0,4.33,4.29,2.72,593
45709,2.03,Premium,I,VS2,61.2,59.0,8.21,8.16,5.0,15874
146858,0.34,Ideal,H,VVS2,60.6,57.0,4.54,4.57,2.75,853
30280,0.5,Very Good,E,SI1,62.8,57.0,5.1,5.06,3.19,1385
120438,1.22,Ideal,H,VVS2,61.1,56.0,6.84,6.88,4.19,8562
90068,0.4,Premium,F,SI1,62.5,58.0,4.7,4.71,2.94,882
32434,0.42,Very Good,G,VS1,60.2,58.0,4.84,4.86,2.93,879
116371,0.57,Premium,H,SI1,62.0,54.0,5.4,5.32,3.32,1286
